"","Rsec","RsecT","cells"
"564",-1,1,"human1_lib1.final_cell_0564"
"565",1,1,"human1_lib1.final_cell_0565"
"566",-1,15,"human1_lib1.final_cell_0566"
"567",-1,8,"human1_lib1.final_cell_0567"
"568",-1,16,"human1_lib1.final_cell_0568"
"569",-1,13,"human1_lib2.final_cell_0001"
"570",-1,15,"human1_lib2.final_cell_0002"
"571",-1,15,"human1_lib2.final_cell_0003"
"572",-1,13,"human1_lib2.final_cell_0004"
"573",-1,14,"human1_lib2.final_cell_0005"
"574",-1,14,"human1_lib2.final_cell_0006"
"575",-1,7,"human1_lib2.final_cell_0007"
"576",-1,15,"human1_lib2.final_cell_0008"
"577",-1,14,"human1_lib2.final_cell_0009"
"578",7,7,"human1_lib2.final_cell_0010"
"579",-1,18,"human1_lib2.final_cell_0011"
"580",-1,15,"human1_lib2.final_cell_0012"
"581",-1,15,"human1_lib2.final_cell_0013"
"582",-1,15,"human1_lib2.final_cell_0014"
"583",-1,15,"human1_lib2.final_cell_0015"
"584",-1,14,"human1_lib2.final_cell_0016"
"585",-1,16,"human1_lib2.final_cell_0017"
"586",-1,14,"human1_lib2.final_cell_0018"
"587",-1,16,"human1_lib2.final_cell_0019"
"588",-1,15,"human1_lib2.final_cell_0020"
"589",-1,16,"human1_lib2.final_cell_0021"
"590",-1,15,"human1_lib2.final_cell_0022"
"591",-1,15,"human1_lib2.final_cell_0023"
"592",17,17,"human1_lib2.final_cell_0024"
"593",-1,15,"human1_lib2.final_cell_0025"
"594",-1,15,"human1_lib2.final_cell_0026"
"595",-1,16,"human1_lib2.final_cell_0027"
"596",-1,15,"human1_lib2.final_cell_0028"
"597",-1,16,"human1_lib2.final_cell_0029"
"598",16,16,"human1_lib2.final_cell_0030"
"599",-1,15,"human1_lib2.final_cell_0031"
"600",-1,15,"human1_lib2.final_cell_0032"
"601",-1,16,"human1_lib2.final_cell_0033"
"602",-1,15,"human1_lib2.final_cell_0034"
"603",-1,16,"human1_lib2.final_cell_0035"
"604",-1,15,"human1_lib2.final_cell_0036"
"605",-1,16,"human1_lib2.final_cell_0037"
"606",-1,15,"human1_lib2.final_cell_0038"
"607",-1,16,"human1_lib2.final_cell_0039"
"608",-1,15,"human1_lib2.final_cell_0040"
"609",-1,15,"human1_lib2.final_cell_0041"
"610",-1,16,"human1_lib2.final_cell_0042"
"611",-1,15,"human1_lib2.final_cell_0043"
"612",-1,15,"human1_lib2.final_cell_0044"
"613",-1,7,"human1_lib2.final_cell_0045"
"614",-1,11,"human1_lib2.final_cell_0046"
"615",-1,15,"human1_lib2.final_cell_0047"
"616",-1,15,"human1_lib2.final_cell_0048"
"617",-1,8,"human1_lib2.final_cell_0049"
"618",-1,16,"human1_lib2.final_cell_0050"
"619",-1,10,"human1_lib2.final_cell_0051"
"620",-1,5,"human1_lib2.final_cell_0052"
"621",-1,16,"human1_lib2.final_cell_0053"
"622",-1,14,"human1_lib2.final_cell_0054"
"623",-1,16,"human1_lib2.final_cell_0055"
"624",-1,16,"human1_lib2.final_cell_0056"
"625",-1,16,"human1_lib2.final_cell_0057"
"626",-1,15,"human1_lib2.final_cell_0058"
"627",2,2,"human1_lib2.final_cell_0059"
"628",-1,16,"human1_lib2.final_cell_0060"
"629",-1,16,"human1_lib2.final_cell_0061"
"630",-1,16,"human1_lib2.final_cell_0062"
"631",-1,15,"human1_lib2.final_cell_0063"
"632",11,11,"human1_lib2.final_cell_0064"
"633",-1,10,"human1_lib2.final_cell_0065"
"634",-1,10,"human1_lib2.final_cell_0066"
"635",-1,7,"human1_lib2.final_cell_0067"
"636",-1,8,"human1_lib2.final_cell_0068"
"637",-1,16,"human1_lib2.final_cell_0069"
"638",-1,16,"human1_lib2.final_cell_0070"
"639",-1,16,"human1_lib2.final_cell_0071"
"640",-1,15,"human1_lib2.final_cell_0072"
"641",-1,16,"human1_lib2.final_cell_0073"
"642",-1,15,"human1_lib2.final_cell_0074"
"643",-1,16,"human1_lib2.final_cell_0075"
"644",-1,16,"human1_lib2.final_cell_0076"
"645",-1,16,"human1_lib2.final_cell_0077"
"646",-1,15,"human1_lib2.final_cell_0078"
"647",-1,15,"human1_lib2.final_cell_0079"
"648",-1,16,"human1_lib2.final_cell_0080"
"649",-1,15,"human1_lib2.final_cell_0081"
"650",-1,16,"human1_lib2.final_cell_0082"
"651",-1,16,"human1_lib2.final_cell_0083"
"652",-1,16,"human1_lib2.final_cell_0084"
"653",-1,16,"human1_lib2.final_cell_0085"
"654",-1,16,"human1_lib2.final_cell_0086"
"655",-1,16,"human1_lib2.final_cell_0087"
"656",-1,14,"human1_lib2.final_cell_0088"
"657",-1,16,"human1_lib2.final_cell_0089"
"658",-1,16,"human1_lib2.final_cell_0090"
"659",-1,16,"human1_lib2.final_cell_0091"
"660",-1,10,"human1_lib2.final_cell_0092"
"661",-1,16,"human1_lib2.final_cell_0093"
"662",-1,16,"human1_lib2.final_cell_0094"
"663",-1,15,"human1_lib2.final_cell_0095"
"664",-1,16,"human1_lib2.final_cell_0096"
"665",-1,15,"human1_lib2.final_cell_0097"
"666",-1,16,"human1_lib2.final_cell_0098"
"667",-1,15,"human1_lib2.final_cell_0099"
"668",-1,16,"human1_lib2.final_cell_0100"
"669",-1,16,"human1_lib2.final_cell_0101"
"670",-1,15,"human1_lib2.final_cell_0102"
"671",-1,10,"human1_lib2.final_cell_0103"
"672",-1,16,"human1_lib2.final_cell_0104"
"673",-1,16,"human1_lib2.final_cell_0105"
"674",10,10,"human1_lib2.final_cell_0106"
"675",-1,16,"human1_lib2.final_cell_0107"
"676",-1,16,"human1_lib2.final_cell_0108"
"677",-1,16,"human1_lib2.final_cell_0109"
"678",-1,16,"human1_lib2.final_cell_0110"
"679",-1,18,"human1_lib2.final_cell_0111"
"680",15,15,"human1_lib2.final_cell_0112"
"681",-1,16,"human1_lib2.final_cell_0113"
"682",-1,5,"human1_lib2.final_cell_0114"
"683",-1,16,"human1_lib2.final_cell_0115"
"684",-1,15,"human1_lib2.final_cell_0116"
"685",-1,16,"human1_lib2.final_cell_0117"
"686",-1,16,"human1_lib2.final_cell_0118"
"687",-1,16,"human1_lib2.final_cell_0119"
"688",-1,16,"human1_lib2.final_cell_0120"
"689",-1,16,"human1_lib2.final_cell_0121"
"690",-1,17,"human1_lib2.final_cell_0122"
"691",11,11,"human1_lib2.final_cell_0123"
"692",-1,9,"human1_lib2.final_cell_0124"
"693",-1,16,"human1_lib2.final_cell_0125"
"694",-1,15,"human1_lib2.final_cell_0126"
"695",-1,16,"human1_lib2.final_cell_0127"
"696",10,10,"human1_lib2.final_cell_0128"
"697",-1,16,"human1_lib2.final_cell_0129"
"698",2,2,"human1_lib2.final_cell_0130"
"699",-1,8,"human1_lib2.final_cell_0131"
"700",-1,16,"human1_lib2.final_cell_0132"
"701",-1,15,"human1_lib2.final_cell_0133"
"702",-1,15,"human1_lib2.final_cell_0134"
"703",-1,16,"human1_lib2.final_cell_0135"
"704",-1,16,"human1_lib2.final_cell_0136"
"705",-1,16,"human1_lib2.final_cell_0137"
"706",-1,16,"human1_lib2.final_cell_0138"
"707",15,15,"human1_lib2.final_cell_0139"
"708",-1,16,"human1_lib2.final_cell_0140"
"709",-1,16,"human1_lib2.final_cell_0141"
"710",-1,16,"human1_lib2.final_cell_0142"
"711",-1,15,"human1_lib2.final_cell_0143"
"712",-1,16,"human1_lib2.final_cell_0144"
"713",-1,17,"human1_lib2.final_cell_0145"
"714",-1,16,"human1_lib2.final_cell_0146"
"715",-1,16,"human1_lib2.final_cell_0147"
"716",10,10,"human1_lib2.final_cell_0148"
"717",4,4,"human1_lib2.final_cell_0149"
"718",-1,16,"human1_lib2.final_cell_0150"
"719",-1,15,"human1_lib2.final_cell_0151"
"720",-1,16,"human1_lib2.final_cell_0152"
"721",-1,16,"human1_lib2.final_cell_0153"
"722",-1,16,"human1_lib2.final_cell_0154"
"723",-1,16,"human1_lib2.final_cell_0155"
"724",-1,16,"human1_lib2.final_cell_0156"
"725",2,2,"human1_lib2.final_cell_0157"
"726",-1,16,"human1_lib2.final_cell_0158"
"727",-1,16,"human1_lib2.final_cell_0159"
"728",17,17,"human1_lib2.final_cell_0160"
"729",-1,16,"human1_lib2.final_cell_0161"
"730",-1,16,"human1_lib2.final_cell_0162"
"731",-1,16,"human1_lib2.final_cell_0163"
"732",-1,16,"human1_lib2.final_cell_0164"
"733",-1,16,"human1_lib2.final_cell_0165"
"734",-1,15,"human1_lib2.final_cell_0166"
"735",-1,16,"human1_lib2.final_cell_0167"
"736",-1,16,"human1_lib2.final_cell_0168"
"737",-1,15,"human1_lib2.final_cell_0169"
"738",-1,16,"human1_lib2.final_cell_0170"
"739",-1,16,"human1_lib2.final_cell_0171"
"740",-1,16,"human1_lib2.final_cell_0172"
"741",-1,16,"human1_lib2.final_cell_0173"
"742",-1,11,"human1_lib2.final_cell_0174"
"743",16,16,"human1_lib2.final_cell_0175"
"744",-1,16,"human1_lib2.final_cell_0176"
"745",-1,9,"human1_lib2.final_cell_0177"
"746",-1,16,"human1_lib2.final_cell_0178"
"747",-1,16,"human1_lib2.final_cell_0179"
"748",-1,16,"human1_lib2.final_cell_0180"
"749",-1,16,"human1_lib2.final_cell_0181"
"750",-1,10,"human1_lib2.final_cell_0182"
"751",-1,16,"human1_lib2.final_cell_0183"
"752",-1,15,"human1_lib2.final_cell_0184"
"753",-1,16,"human1_lib2.final_cell_0185"
"754",-1,15,"human1_lib2.final_cell_0186"
"755",-1,16,"human1_lib2.final_cell_0187"
"756",-1,16,"human1_lib2.final_cell_0188"
"757",-1,16,"human1_lib2.final_cell_0189"
"758",-1,16,"human1_lib2.final_cell_0190"
"759",-1,15,"human1_lib2.final_cell_0191"
"760",-1,16,"human1_lib2.final_cell_0192"
"761",-1,16,"human1_lib2.final_cell_0193"
"762",-1,15,"human1_lib2.final_cell_0194"
"763",-1,16,"human1_lib2.final_cell_0195"
"764",-1,16,"human1_lib2.final_cell_0196"
"765",-1,16,"human1_lib2.final_cell_0197"
"766",-1,16,"human1_lib2.final_cell_0198"
"767",-1,16,"human1_lib2.final_cell_0199"
"768",-1,16,"human1_lib2.final_cell_0200"
"769",-1,16,"human1_lib2.final_cell_0201"
"770",-1,5,"human1_lib2.final_cell_0202"
"771",-1,16,"human1_lib2.final_cell_0203"
"772",-1,16,"human1_lib2.final_cell_0204"
"773",-1,8,"human1_lib2.final_cell_0205"
"774",-1,1,"human1_lib2.final_cell_0206"
"775",-1,16,"human1_lib2.final_cell_0207"
"776",-1,16,"human1_lib2.final_cell_0208"
"777",-1,16,"human1_lib2.final_cell_0209"
"778",-1,15,"human1_lib2.final_cell_0210"
"779",-1,16,"human1_lib2.final_cell_0211"
"780",10,10,"human1_lib2.final_cell_0212"
"781",-1,16,"human1_lib2.final_cell_0213"
"782",-1,16,"human1_lib2.final_cell_0214"
"783",-1,16,"human1_lib2.final_cell_0215"
"784",-1,16,"human1_lib2.final_cell_0216"
"785",-1,10,"human1_lib2.final_cell_0217"
"786",6,6,"human1_lib2.final_cell_0218"
"787",-1,16,"human1_lib2.final_cell_0219"
"788",-1,17,"human1_lib2.final_cell_0220"
"789",-1,16,"human1_lib2.final_cell_0221"
"790",-1,16,"human1_lib2.final_cell_0222"
"791",-1,12,"human1_lib2.final_cell_0223"
"792",-1,8,"human1_lib2.final_cell_0224"
"793",-1,15,"human1_lib2.final_cell_0225"
"794",-1,5,"human1_lib2.final_cell_0226"
"795",-1,16,"human1_lib2.final_cell_0227"
"796",-1,16,"human1_lib2.final_cell_0228"
"797",-1,16,"human1_lib2.final_cell_0229"
"798",-1,8,"human1_lib2.final_cell_0230"
"799",-1,8,"human1_lib2.final_cell_0231"
"800",1,1,"human1_lib2.final_cell_0232"
"801",-1,6,"human1_lib2.final_cell_0233"
"802",-1,16,"human1_lib2.final_cell_0234"
"803",-1,8,"human1_lib2.final_cell_0235"
"804",-1,16,"human1_lib2.final_cell_0236"
"805",-1,16,"human1_lib2.final_cell_0237"
"806",-1,16,"human1_lib2.final_cell_0238"
"807",-1,15,"human1_lib2.final_cell_0239"
"808",-1,16,"human1_lib2.final_cell_0240"
"809",-1,16,"human1_lib2.final_cell_0241"
"810",-1,16,"human1_lib2.final_cell_0242"
"811",-1,15,"human1_lib2.final_cell_0243"
"812",-1,16,"human1_lib2.final_cell_0244"
"813",-1,5,"human1_lib2.final_cell_0245"
"814",-1,16,"human1_lib2.final_cell_0246"
"815",-1,11,"human1_lib2.final_cell_0247"
"816",-1,11,"human1_lib2.final_cell_0248"
"817",-1,15,"human1_lib2.final_cell_0249"
"818",-1,8,"human1_lib2.final_cell_0250"
"819",-1,10,"human1_lib2.final_cell_0251"
"820",-1,16,"human1_lib2.final_cell_0252"
"821",-1,11,"human1_lib2.final_cell_0253"
"822",1,1,"human1_lib2.final_cell_0254"
"823",-1,16,"human1_lib2.final_cell_0255"
"824",-1,16,"human1_lib2.final_cell_0256"
"825",10,10,"human1_lib2.final_cell_0257"
"826",-1,15,"human1_lib2.final_cell_0258"
"827",-1,16,"human1_lib2.final_cell_0259"
"828",-1,16,"human1_lib2.final_cell_0260"
"829",-1,5,"human1_lib2.final_cell_0261"
"830",-1,8,"human1_lib2.final_cell_0262"
"831",-1,15,"human1_lib2.final_cell_0263"
"832",-1,8,"human1_lib2.final_cell_0264"
"833",-1,5,"human1_lib2.final_cell_0265"
"834",-1,16,"human1_lib2.final_cell_0266"
"835",-1,5,"human1_lib2.final_cell_0267"
"836",10,10,"human1_lib2.final_cell_0268"
"837",-1,16,"human1_lib2.final_cell_0269"
"838",-1,6,"human1_lib2.final_cell_0270"
"839",-1,16,"human1_lib2.final_cell_0271"
"840",-1,16,"human1_lib2.final_cell_0272"
"841",-1,15,"human1_lib2.final_cell_0273"
"842",-1,16,"human1_lib2.final_cell_0274"
"843",-1,10,"human1_lib2.final_cell_0275"
"844",-1,15,"human1_lib2.final_cell_0276"
"845",-1,16,"human1_lib2.final_cell_0277"
"846",-1,15,"human1_lib2.final_cell_0278"
"847",-1,16,"human1_lib2.final_cell_0279"
"848",-1,16,"human1_lib2.final_cell_0280"
"849",-1,16,"human1_lib2.final_cell_0281"
"850",-1,16,"human1_lib2.final_cell_0282"
"851",-1,16,"human1_lib2.final_cell_0283"
"852",-1,8,"human1_lib2.final_cell_0284"
"853",-1,16,"human1_lib2.final_cell_0285"
"854",-1,16,"human1_lib2.final_cell_0286"
"855",4,4,"human1_lib2.final_cell_0287"
"856",-1,1,"human1_lib2.final_cell_0288"
"857",-1,16,"human1_lib2.final_cell_0289"
"858",-1,16,"human1_lib2.final_cell_0290"
"859",-1,11,"human1_lib2.final_cell_0291"
"860",-1,9,"human1_lib2.final_cell_0292"
"861",-1,8,"human1_lib2.final_cell_0293"
"862",-1,8,"human1_lib2.final_cell_0294"
"863",-1,16,"human1_lib2.final_cell_0295"
"864",-1,5,"human1_lib2.final_cell_0296"
"865",-1,8,"human1_lib2.final_cell_0297"
"866",-1,18,"human1_lib2.final_cell_0298"
"867",-1,16,"human1_lib2.final_cell_0299"
"868",-1,16,"human1_lib2.final_cell_0300"
"869",-1,5,"human1_lib2.final_cell_0301"
"870",-1,5,"human1_lib2.final_cell_0302"
"871",4,4,"human1_lib2.final_cell_0303"
"872",-1,11,"human1_lib2.final_cell_0304"
"873",-1,16,"human1_lib2.final_cell_0305"
"874",-1,16,"human1_lib2.final_cell_0306"
"875",-1,8,"human1_lib2.final_cell_0307"
"876",-1,8,"human1_lib2.final_cell_0308"
"877",5,5,"human1_lib2.final_cell_0309"
"878",-1,15,"human1_lib2.final_cell_0310"
"879",-1,8,"human1_lib2.final_cell_0311"
"880",-1,8,"human1_lib2.final_cell_0312"
"881",-1,15,"human1_lib2.final_cell_0313"
"882",-1,16,"human1_lib2.final_cell_0314"
"883",-1,15,"human1_lib2.final_cell_0315"
"884",-1,16,"human1_lib2.final_cell_0316"
"885",-1,16,"human1_lib2.final_cell_0317"
"886",-1,16,"human1_lib2.final_cell_0318"
"887",10,10,"human1_lib2.final_cell_0319"
"888",-1,16,"human1_lib2.final_cell_0320"
"889",10,10,"human1_lib2.final_cell_0321"
"890",-1,16,"human1_lib2.final_cell_0322"
"891",-1,16,"human1_lib2.final_cell_0323"
"892",6,6,"human1_lib2.final_cell_0324"
"893",-1,16,"human1_lib2.final_cell_0325"
"894",-1,10,"human1_lib2.final_cell_0326"
"895",-1,16,"human1_lib2.final_cell_0327"
"896",-1,16,"human1_lib2.final_cell_0328"
"897",-1,8,"human1_lib2.final_cell_0329"
"898",-1,10,"human1_lib2.final_cell_0330"
"899",-1,8,"human1_lib2.final_cell_0331"
"900",10,10,"human1_lib2.final_cell_0332"
"901",-1,16,"human1_lib2.final_cell_0333"
"902",-1,5,"human1_lib2.final_cell_0334"
"903",10,10,"human1_lib2.final_cell_0335"
"904",-1,16,"human1_lib2.final_cell_0336"
"905",-1,5,"human1_lib2.final_cell_0337"
"906",-1,15,"human1_lib2.final_cell_0338"
"907",-1,11,"human1_lib2.final_cell_0339"
"908",-1,5,"human1_lib2.final_cell_0340"
"909",-1,8,"human1_lib2.final_cell_0341"
"910",-1,16,"human1_lib2.final_cell_0342"
"911",4,4,"human1_lib2.final_cell_0343"
"912",-1,16,"human1_lib2.final_cell_0344"
"913",-1,16,"human1_lib2.final_cell_0345"
"914",6,6,"human1_lib2.final_cell_0346"
"915",-1,15,"human1_lib2.final_cell_0347"
"916",-1,16,"human1_lib2.final_cell_0348"
"917",-1,8,"human1_lib2.final_cell_0349"
"918",11,11,"human1_lib2.final_cell_0350"
"919",-1,5,"human1_lib2.final_cell_0351"
"920",-1,16,"human1_lib2.final_cell_0352"
"921",-1,16,"human1_lib2.final_cell_0353"
"922",-1,5,"human1_lib2.final_cell_0354"
"923",-1,8,"human1_lib2.final_cell_0355"
"924",-1,16,"human1_lib2.final_cell_0356"
"925",-1,16,"human1_lib2.final_cell_0357"
"926",-1,16,"human1_lib2.final_cell_0358"
"927",-1,16,"human1_lib2.final_cell_0359"
"928",4,4,"human1_lib2.final_cell_0360"
"929",-1,16,"human1_lib2.final_cell_0361"
"930",-1,8,"human1_lib2.final_cell_0362"
"931",-1,16,"human1_lib2.final_cell_0363"
"932",-1,11,"human1_lib2.final_cell_0364"
"933",-1,1,"human1_lib2.final_cell_0365"
"934",-1,8,"human1_lib2.final_cell_0366"
"935",-1,8,"human1_lib2.final_cell_0367"
"936",-1,16,"human1_lib2.final_cell_0368"
"937",-1,16,"human1_lib2.final_cell_0369"
"938",-1,8,"human1_lib2.final_cell_0370"
"939",-1,8,"human1_lib2.final_cell_0371"
"940",1,1,"human1_lib2.final_cell_0372"
"941",-1,16,"human1_lib2.final_cell_0373"
"942",5,5,"human1_lib2.final_cell_0374"
"943",-1,15,"human1_lib2.final_cell_0375"
"944",-1,16,"human1_lib2.final_cell_0376"
"945",-1,15,"human1_lib2.final_cell_0377"
"946",-1,8,"human1_lib2.final_cell_0378"
"947",-1,8,"human1_lib2.final_cell_0379"
"948",-1,8,"human1_lib2.final_cell_0380"
"949",-1,16,"human1_lib2.final_cell_0381"
"950",-1,16,"human1_lib2.final_cell_0382"
"951",15,15,"human1_lib2.final_cell_0383"
"952",-1,16,"human1_lib2.final_cell_0384"
"953",-1,16,"human1_lib2.final_cell_0385"
"954",-1,8,"human1_lib2.final_cell_0386"
"955",-1,15,"human1_lib2.final_cell_0387"
"956",-1,16,"human1_lib2.final_cell_0388"
"957",-1,10,"human1_lib2.final_cell_0389"
"958",-1,8,"human1_lib2.final_cell_0390"
"959",-1,16,"human1_lib2.final_cell_0391"
"960",-1,8,"human1_lib2.final_cell_0392"
"961",-1,16,"human1_lib2.final_cell_0393"
"962",-1,16,"human1_lib2.final_cell_0394"
"963",-1,15,"human1_lib2.final_cell_0395"
"964",-1,16,"human1_lib2.final_cell_0396"
"965",-1,16,"human1_lib2.final_cell_0397"
"966",-1,16,"human1_lib2.final_cell_0398"
"967",-1,11,"human1_lib2.final_cell_0399"
"968",-1,8,"human1_lib2.final_cell_0400"
"969",-1,8,"human1_lib2.final_cell_0401"
"970",-1,10,"human1_lib2.final_cell_0402"
"971",-1,4,"human1_lib2.final_cell_0403"
"972",15,15,"human1_lib2.final_cell_0404"
"973",-1,15,"human1_lib2.final_cell_0405"
"974",-1,16,"human1_lib2.final_cell_0406"
"975",-1,8,"human1_lib2.final_cell_0407"
"976",8,8,"human1_lib2.final_cell_0408"
"977",-1,11,"human1_lib2.final_cell_0409"
"978",-1,8,"human1_lib2.final_cell_0410"
"979",-1,16,"human1_lib2.final_cell_0411"
"980",17,17,"human1_lib2.final_cell_0412"
"981",-1,16,"human1_lib2.final_cell_0413"
"982",-1,16,"human1_lib2.final_cell_0414"
"983",-1,16,"human1_lib2.final_cell_0415"
"984",-1,16,"human1_lib2.final_cell_0416"
"985",6,6,"human1_lib2.final_cell_0417"
"986",1,1,"human1_lib2.final_cell_0418"
"987",18,18,"human1_lib2.final_cell_0419"
"988",-1,3,"human1_lib2.final_cell_0420"
"989",-1,8,"human1_lib2.final_cell_0421"
"990",-1,16,"human1_lib2.final_cell_0422"
"991",-1,8,"human1_lib2.final_cell_0423"
"992",1,1,"human1_lib2.final_cell_0424"
"993",1,1,"human1_lib2.final_cell_0425"
"994",-1,11,"human1_lib2.final_cell_0426"
"995",-1,16,"human1_lib2.final_cell_0427"
"996",-1,8,"human1_lib2.final_cell_0428"
"997",-1,16,"human1_lib2.final_cell_0429"
"998",10,10,"human1_lib2.final_cell_0430"
"999",5,5,"human1_lib2.final_cell_0431"
"1000",-1,5,"human1_lib2.final_cell_0432"
"1001",-1,16,"human1_lib2.final_cell_0433"
"1002",-1,16,"human1_lib2.final_cell_0434"
"1003",-1,8,"human1_lib2.final_cell_0435"
"1004",-1,5,"human1_lib2.final_cell_0436"
"1005",-1,6,"human1_lib2.final_cell_0437"
"1006",-1,16,"human1_lib2.final_cell_0438"
"1007",-1,8,"human1_lib2.final_cell_0439"
"1008",-1,16,"human1_lib2.final_cell_0440"
"1009",10,10,"human1_lib2.final_cell_0441"
"1010",-1,16,"human1_lib2.final_cell_0442"
"1011",-1,8,"human1_lib2.final_cell_0443"
"1012",-1,16,"human1_lib2.final_cell_0444"
"1013",-1,16,"human1_lib2.final_cell_0445"
"1014",-1,16,"human1_lib2.final_cell_0446"
"1015",-1,16,"human1_lib2.final_cell_0447"
"1016",-1,5,"human1_lib2.final_cell_0448"
"1017",-1,16,"human1_lib2.final_cell_0449"
"1018",-1,16,"human1_lib2.final_cell_0450"
"1019",-1,8,"human1_lib2.final_cell_0451"
"1020",1,1,"human1_lib2.final_cell_0452"
"1021",-1,16,"human1_lib2.final_cell_0453"
"1022",-1,16,"human1_lib2.final_cell_0454"
"1023",10,10,"human1_lib2.final_cell_0455"
"1024",-1,11,"human1_lib2.final_cell_0456"
"1025",-1,1,"human1_lib2.final_cell_0457"
"1026",-1,6,"human1_lib2.final_cell_0458"
"1027",-1,11,"human1_lib2.final_cell_0459"
"1028",3,3,"human1_lib2.final_cell_0460"
"1029",1,1,"human1_lib2.final_cell_0461"
"1030",-1,18,"human1_lib2.final_cell_0462"
"1031",-1,8,"human1_lib2.final_cell_0463"
"1032",-1,16,"human1_lib2.final_cell_0464"
"1033",-1,6,"human1_lib2.final_cell_0465"
"1034",1,1,"human1_lib2.final_cell_0466"
"1035",16,16,"human1_lib2.final_cell_0467"
"1036",-1,11,"human1_lib2.final_cell_0468"
"1037",-1,3,"human1_lib2.final_cell_0469"
"1038",1,1,"human1_lib2.final_cell_0470"
"1039",-1,15,"human1_lib2.final_cell_0471"
"1040",1,1,"human1_lib2.final_cell_0472"
"1041",11,11,"human1_lib2.final_cell_0473"
"1042",-1,8,"human1_lib2.final_cell_0474"
"1043",2,2,"human1_lib2.final_cell_0475"
"1044",1,1,"human1_lib2.final_cell_0476"
"1045",-1,16,"human1_lib2.final_cell_0477"
"1046",-1,11,"human1_lib2.final_cell_0478"
"1047",-1,16,"human1_lib2.final_cell_0479"
"1048",-1,16,"human1_lib2.final_cell_0480"
"1049",-1,8,"human1_lib2.final_cell_0481"
"1050",-1,11,"human1_lib2.final_cell_0482"
"1051",-1,16,"human1_lib2.final_cell_0483"
"1052",-1,10,"human1_lib2.final_cell_0484"
"1053",-1,16,"human1_lib2.final_cell_0485"
"1054",-1,11,"human1_lib2.final_cell_0486"
"1055",1,1,"human1_lib2.final_cell_0487"
"1056",1,1,"human1_lib2.final_cell_0488"
"1057",-1,16,"human1_lib2.final_cell_0489"
"1058",-1,3,"human1_lib2.final_cell_0490"
"1059",1,1,"human1_lib2.final_cell_0491"
"1060",-1,8,"human1_lib2.final_cell_0492"
"1061",6,6,"human1_lib2.final_cell_0493"
"1062",-1,15,"human1_lib2.final_cell_0494"
"1063",-1,16,"human1_lib2.final_cell_0495"
"1064",6,6,"human1_lib2.final_cell_0496"
"1065",-1,1,"human1_lib2.final_cell_0497"
"1066",-1,8,"human1_lib2.final_cell_0498"
"1067",4,4,"human1_lib2.final_cell_0499"
"1068",11,11,"human1_lib2.final_cell_0500"
"1069",-1,11,"human1_lib2.final_cell_0501"
"1070",-1,11,"human1_lib2.final_cell_0502"
"1071",-1,16,"human1_lib2.final_cell_0503"
"1072",-1,8,"human1_lib2.final_cell_0504"
"1073",1,1,"human1_lib2.final_cell_0505"
"1074",-1,16,"human1_lib2.final_cell_0506"
"1075",-1,11,"human1_lib2.final_cell_0507"
"1076",-1,16,"human1_lib2.final_cell_0508"
"1077",-1,16,"human1_lib2.final_cell_0509"
"1078",2,2,"human1_lib2.final_cell_0510"
"1079",-1,11,"human1_lib2.final_cell_0511"
"1080",-1,8,"human1_lib2.final_cell_0512"
"1081",-1,11,"human1_lib2.final_cell_0513"
"1082",-1,11,"human1_lib2.final_cell_0514"
